album_name,artist_name,track_name,track_preview,track_uri,genre,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_image,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Spectral Contrast Freq Band1,Spectral Contrast Freq Band2,Spectral Contrast Freq Band3,Spectral Contrast Freq Band4,Spectral Contrast Freq Band5,Spectral Contrast Freq Band6,Spectral Contrast Freq Band7,mp3 File
Neeme Järvi conducts Saint-Saëns,Camille Saint-Saëns,"Le rouet d'Omphale, Op. 31",https://p.scdn.co/mp3-preview/257ebeeaa8f482d48a7213457c50656efe6538e7?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4TZzzWTrTyW8F4FoFFKvec,Classical,0.924,0.291,0.0156,2,-31.355,1,0.0382,0.0876,0.208,0.0566,129.44,481333,4,https://i.scdn.co/image/ab67616d00001e02726854d503a902156015ab5d,-232.39493,148.39148,-40.04851,27.824121,-4.444572,6.817568,-3.2955995,1.1941763,-8.538062,2.111538,-4.117992,4.010433,-3.7070804,-0.47751555,-2.3942401,1.6539907,-2.9138324,0.22873029,-5.3899126,-1.6982164,19.63543118203138,17.416125478412017,21.957335729030238,22.47134857968195,23.087157885913086,27.818132268020076,42.06322173509569,actual_music\_LerouetdOmphaleOp31_CamilleSaintSaëns.mp3
Tchaikovsky: Les Saisons,Pyotr Ilyich Tchaikovsky,"The Seasons, Op. 37a: The Seasons, Op. 37a: II. February - The Carnival",https://p.scdn.co/mp3-preview/5496dadcd2b819c3f90d1335cd2e4cc7b44ecf65?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3k1nsV8dSG51kzSlEKJYyR,Classical,0.991,0.317,0.167,2,-21.553,0,0.0369,0.877,0.0898,0.413,76.112,154406,4,https://i.scdn.co/image/ab67616d00001e02ec3078038a44b9159994a602,-271.58463,200.65111,-24.17859,5.3131266,3.1977184,-10.352027,-11.287779,-8.894063,-4.370784,-4.089932,-4.681798,-7.7225204,-6.2213206,-3.2416437,-2.3021982,-1.5202074,-0.82245976,-3.991331,-4.681157,0.07773082,14.921131488257883,16.622411925355255,21.013045444867206,22.05198978482195,24.992792300300952,28.872741169371853,40.95286331111402,actual_music\_TheSeasonsOp37aTheSeasonsOp37aIIFebruaryTheCarnival_PyotrIlyichTchaikovsky.mp3
Sibelius,Jean Sibelius,"6 Impromptus, Op. 5: Impromptu V",https://p.scdn.co/mp3-preview/1502918f3b3b8c031c1d84842b7835a07f529be2?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2kyyNhBUX8aVnKitNPLOhM,Classical,0.987,0.265,0.0156,11,-31.633,0,0.045,0.949,0.365,0.0359,71.978,231427,4,https://i.scdn.co/image/ab67616d00001e020b697be3706f05c2d9c5a13a,-355.81308,208.30312,-8.188698,-4.350476,9.659299,-8.277065,-9.663845,-8.379632,-9.885139,-9.347942,-6.863945,-5.834905,-4.598472,-1.4300715,-2.2812295,-6.8017163,-8.707758,-5.772994,-3.6146286,-4.6741614,18.93455149278017,17.910005012452558,21.77743917381427,23.49979305296817,26.06975704326689,28.27032053952407,38.936268166858184,actual_music\_6ImpromptusOp5ImpromptuV_JeanSibelius.mp3
The Lark Ascending,Ralph Vaughan Williams,The Lark Ascending,https://p.scdn.co/mp3-preview/ec96df58162e040f8ee840288eb4bdfea43f6a39?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2kAgCRZPG3YQR2VMqRvLmb,Classical,0.902,0.0811,0.0122,4,-32.654,0,0.0511,0.308,0.0648,0.0384,74.554,935360,4,https://i.scdn.co/image/ab67616d00001e02cd64acf85c3876d13f2ae7f8,-313.36758,128.00662,-14.051064,21.854233,-7.510488,-3.9798505,-9.775994,-5.4164567,-10.943813,-4.547389,-3.4725192,0.7089853,-4.319082,-6.7660565,-3.7180078,-1.0781015,-4.347545,1.0216408,-2.2048223,-2.913837,18.997044562766884,18.67163559738356,22.83035727592609,24.54877592141068,26.27379429176733,30.66444347308678,44.635917542016884,actual_music\_TheLarkAscending_RalphVaughanWilliams.mp3
Handel Sarabande,George Frideric Handel,"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",https://p.scdn.co/mp3-preview/a4db8e757fef306c7a2cdb88cec1e9f6631d1e7d?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1upQiytDIEZfl9ItruoXuC,Classical,0.927,0.0939,0.0336,2,-24.041,0,0.0606,0.83,0.0954,0.0516,67.359,207267,3,https://i.scdn.co/image/ab67616d00001e023bf6b8e862d572064e3c1e0b,-415.1099,192.65024,2.6153529,-17.789627,-7.935644,-16.627806,-17.71996,-16.194115,-17.833359,-14.078107,-8.554012,-6.699446,-4.40709,-3.6970465,-1.3202696,3.0256243,4.0522866,1.7169975,-2.289137,-0.714558,17.740023875655936,21.287736859873863,25.176065252326353,26.238071565734053,25.67993901698254,22.918556950744588,33.603307402711046,actual_music\_HandelOrchHaleKeyboardSuiteinDMinorHWV437IIISarabande_GeorgeFridericHandel.mp3
Impressions,Edward Elgar,"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato",https://p.scdn.co/mp3-preview/bf0440d36e916d6e524f6e764e61169458d4d8fd?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:5pjDwtMPly0cNMbuGXhUOI,Classical,0.944,0.148,0.0722,4,-25.217,0,0.0427,0.148,0.115,0.0467,87.882,478573,4,https://i.scdn.co/image/ab67616d00001e02ba72b877c9f6e98c0725b71d,-225.86028,125.95104,-16.504936,20.79228,3.5766487,-1.3325263,-8.969819,-1.8049884,-10.156642,-1.8123877,-10.556815,-5.6282496,-7.1280417,-0.54547554,-5.029177,1.5533744,-1.8315665,3.5189576,-1.2830077,3.7268512,18.221902052702234,18.686074597644808,22.470905696144516,22.137350933733998,23.049133031982517,24.541726051156097,37.68594272822104,actual_music\_ElgarCelloConcertoinEMinorOp85IAdagioModerato_EdwardElgar.mp3
"Bach: Cello Suites Nos. 1, 5 & 6",Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",https://p.scdn.co/mp3-preview/36fd5830124980753e8d9ff555b8708e05790f27?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:17i5jLpzndlQhbS4SrTd0B,Classical,0.89,0.275,0.157,7,-18.752,1,0.0636,0.842,0.186,0.304,73.289,152280,4,https://i.scdn.co/image/ab67616d00001e02cbb64bd416bb225456100bbc,-229.54475,143.82678,-31.194326,30.974857,3.3841221,-3.0428462,-9.112861,-3.9907775,-2.2762992,1.3073412,-10.253814,-7.20652,-8.922451,-5.94741,-2.626692,1.4320813,-7.8377185,-5.7881455,-9.723062,-5.304624,23.28376629849318,19.479163383991562,22.42340527349707,22.051393497330633,22.766167570510557,24.17669891952726,36.30682471761869,actual_music\_CelloSuiteNo1inGMajorBWV1007IPrélude_JohannSebastianBach.mp3
Gnossienne No. 1,Erik Satie,Gnossienne No. 1,https://p.scdn.co/mp3-preview/71f06cb7eb1ef729238a9e1c423b2cdc36087afc?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:5fdp9rXfEixCGLM1Og4EN1,Classical,0.996,0.376,0.00579,5,-31.615,0,0.0576,0.944,0.0882,0.0369,71.827,296480,4,https://i.scdn.co/image/ab67616d00001e02644e2da6c39885f8eac4e535,-400.50125,212.18813,16.829271,0.9007661,19.263683,-1.2262917,-9.988638,-9.217493,-11.88491,-11.144049,-5.853126,-4.500482,-8.315112,-10.125243,-8.968386,-4.880209,4.116703,9.047093,2.8721092,-4.630224,16.287280754184277,20.001830014860975,25.144223785428135,23.863659613757154,27.440499905111057,25.234928234615026,35.044566708600094,actual_music\_GnossienneNo1_ErikSatie.mp3
Grieg: Piano Concerto & Lyric Pieces,Edvard Grieg,"Piano Concerto in A Minor, Op.16: I. Allegro molto moderato",https://p.scdn.co/mp3-preview/eff0bdf3e282a3e59114c24dd5453e7d549f07c3?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2Z4aQJh0kesRMookvtfR4y,Classical,0.975,0.303,0.119,9,-18.055,0,0.0386,0.88,0.112,0.038,94.868,820853,4,https://i.scdn.co/image/ab67616d00001e0295757649e67f16d627828a48,-243.98573,135.06113,-14.185079,29.553726,1.3421447,5.6184344,-2.2132444,1.5321047,-8.061098,2.1775172,-2.3082283,3.422965,-1.9472469,0.052490424,-2.1379337,2.2045882,-3.1156712,-1.083347,-1.7826271,3.4531114,18.575840887216582,16.548179521967793,21.52993723436969,22.42394801278513,21.375758106100676,24.40567626966957,40.09850537015002,actual_music\_PianoConcertoinAMinorOp16IAllegromoltomoderato_EdvardGrieg.mp3
"Mozart: Symphonies Nos. 39, 40 & 41 ""Jupiter""",Wolfgang Amadeus Mozart,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",https://p.scdn.co/mp3-preview/31175a56143926857a82fee0cbfbd2f8c173765f?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2fC30Rt5tFa6FA2jNb4fiz,Classical,0.871,0.326,0.33,7,-12.967,0,0.0406,0.749,0.128,0.293,118.668,435160,4,https://i.scdn.co/image/ab67616d00001e02030715b729649f15bcd73f62,-201.6908,124.20226,-26.765171,17.71024,-14.278768,-2.9573727,-10.001471,1.3825887,-4.3085527,3.397474,-4.347365,5.913628,3.0794954,4.9071865,-1.5415975,-0.27244323,-4.0305343,-1.2903669,-4.4601765,1.7443773,20.11088902695577,17.895464501695038,21.719380387637983,22.836450190087806,22.20130588000298,25.31000124081105,43.67745348227448,actual_music\_SymphonyNo40inGMinorK550IMoltoallegro_WolfgangAmadeusMozart.mp3
Mahler : Symphony No.5,Gustav Mahler,Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto,https://p.scdn.co/mp3-preview/425239e07aaa04332ef90ed4c4f80f0cd29abf59?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0cqcRqZgkNHanWQ8slYA0v,Classical,0.896,0.0783,0.0523,5,-23.247,1,0.0471,0.945,0.0806,0.0327,82.015,583293,4,https://i.scdn.co/image/ab67616d00001e02783958b7925dd51636a85ca6,-197.07607,122.68037,-39.669052,33.309345,-5.209367,-3.6621482,-11.830597,-4.9527936,-6.0766845,-0.6974249,-11.904584,-5.4250827,-7.929025,-2.7247937,-1.8235124,0.56179327,-4.622616,-0.41363704,-2.407983,0.7220109,18.1010257076909,18.488035320126407,22.64075886559956,21.263269180124762,20.975666663656323,24.51109726719751,39.965348256016036,actual_music\_MahlerSymphonyNo5inCSharpMinorIVAdagietto_GustavMahler.mp3
Chopin - Piano Works,Frédéric Chopin,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",https://p.scdn.co/mp3-preview/bc2e0802bbe54e5a8be0f93e5dac70345d55522f?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2MSgFefjK0T7Iwjvr3OKqV,Classical,0.992,0.225,0.0047,1,-30.928,0,0.0509,0.881,0.0722,0.186,163.665,259493,4,https://i.scdn.co/image/ab67616d00001e02770d36e4d25f5ff57a215958,-450.59705,190.08917,32.8048,-3.334156,3.9898202,-3.9372365,-7.8408484,-8.523403,-9.362044,-6.8288035,-2.8750386,-0.047630757,-0.37894046,-3.0122418,-4.8705516,-4.297827,-2.1217391,-1.5400695,-3.7646854,-5.1712303,19.446301441213073,18.63852056252434,24.113564000535327,24.672822069012113,26.64749260943741,20.857346962705954,33.798427277985255,actual_music\_ChopinNocturneNo20inCSharpMinorOpPosth_FrédéricChopin.mp3
Mozart: Clarinet Concerto/Piano Concerto No. 25,Wolfgang Amadeus Mozart,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",https://p.scdn.co/mp3-preview/915e7cac70e47e731c4f3d3e52b75d637de72891?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:63cA2QfqtWZa0GGPZnYc0K,Classical,0.98,0.0999,0.0241,2,-25.651,1,0.0432,0.766,0.0623,0.0396,89.001,532040,3,https://i.scdn.co/image/ab67616d00001e020ee9afcb755632a2e9ae5555,-298.52826,151.03786,-35.302814,29.158234,-7.8520637,-9.388383,-10.731192,-5.9552617,-8.081144,0.1881294,-10.83818,-3.2982347,-5.9652743,-3.8748522,-2.0558043,1.3436912,0.6886363,5.0879836,5.0798464,0.90823734,21.964416692004143,19.8860264304908,23.864411322429884,23.966066982614812,23.175378728580803,27.04843202903177,39.91267668294993,actual_music\_MozartClarinetConcertoinAMajorK622IIAdagio_WolfgangAmadeusMozart.mp3
Aranjuez,Joaquín Rodrigo,Rodrigo: Concierto de Aranjuez: II. Adagio,https://p.scdn.co/mp3-preview/77e0376d85210a717f8e8f6eaa27e02be2cb7c11?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0k6P9cdEA9K3k0ASde2Kof,Classical,0.93,0.253,0.098,11,-19.878,0,0.0437,0.862,0.122,0.062,84.865,640267,4,https://i.scdn.co/image/ab67616d00001e02524b9b745047d5c0ea26debe,-274.12024,165.37373,-7.4362288,25.166588,-4.445098,-4.447071,-4.784046,-7.2012324,-6.001657,-1.4646276,-9.829921,-2.347901,-5.2384367,-3.9269657,-5.101033,-0.03655061,-0.5569202,7.3057804,7.0438604,4.8851695,16.987444743735225,19.230732654954004,24.707052101673987,24.542089446087285,24.715068250218483,26.300426061968597,37.35436430005158,actual_music\_RodrigoConciertodeAranjuezIIAdagio_JoaquínRodrigo.mp3
Trumpet Concertos,Johann Nepomuk Hummel,Hummel: Trumpet Concerto In E Flat - Iii Rondo,https://p.scdn.co/mp3-preview/4c068de070cc4aab4ed29dfd176122e13a0f0865?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:246ntJR3A2s7B5E40FTCLf,Classical,0.98,0.496,0.249,3,-18.131,1,0.0411,0.934,0.12,0.719,144.239,224640,4,https://i.scdn.co/image/ab67616d00001e02914d687f9e0aabc110970a06,-251.01398,158.0262,-56.950996,18.742058,2.063969,1.2308177,-7.270541,-6.6364574,-6.4451056,-3.2458637,-5.774666,-2.6567814,-4.6545277,-2.0629647,-0.81816155,3.55567,2.100923,-0.34035873,-6.0993776,-5.023124,17.964376334930474,16.706515551606575,22.005586427716125,23.747350993435173,25.808668895606445,26.824401660761822,41.54356321832398,actual_music\_HummelTrumpetConcertoInEFlatIiiRondo_JohannNepomukHummel.mp3
Ravel: Complete Works for Solo Piano,Maurice Ravel,"Ravel: Pavane pour une infante défunte, M. 19",https://p.scdn.co/mp3-preview/1bd04a0ca1ea39f7074420b748770d80417a3a19?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3MRQn2RYo2VLYMoStnLRxu,Classical,0.994,0.491,0.0176,4,-26.911,0,0.0644,0.927,0.0985,0.0901,125.793,346587,3,https://i.scdn.co/image/ab67616d00001e02717e9f36e9548b4e112a0860,-417.1699,184.28413,22.277172,-1.461006,5.92077,-8.253986,-14.033912,-10.177796,-7.9123635,-7.8524513,-7.674668,-8.759165,-9.895877,-4.516475,3.2150874,3.2542274,-0.541895,-1.7840852,-1.8612231,-0.6053791,18.76539838403732,18.445337211323412,24.289738337893805,25.645421447828458,26.919735378902306,23.30308081186586,34.145017917973085,actual_music\_RavelPavanepouruneinfantedéfunteM19_MauriceRavel.mp3
Songs from the Arc of Life,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",https://p.scdn.co/mp3-preview/28857efb335b1ca10e02f1612c426b9810cf2a34?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0jOnZhF75V68VsBObWx2XO,Classical,0.986,0.169,0.0161,9,-31.034,0,0.0442,0.86,0.0805,0.0573,128.143,174267,3,https://i.scdn.co/image/ab67616d00001e02cdf367607728e48fc580a6f9,-399.8511,165.98645,23.809687,24.25187,6.280135,0.53420323,0.3931523,-8.027695,-15.36688,-6.0277476,-7.8431287,-8.901251,-5.122304,-2.0326612,-1.0685786,-1.5307463,-7.981282,-3.0824096,-1.1888504,0.12287889,17.036386480355755,18.559587654906107,23.693489525743587,25.084155460391614,26.15963097285989,28.093129244016172,39.37822754287607,actual_music\_TheCarnivaloftheAnimalsR125XIIITheSwanArrforCelloandPiano_CamilleSaintSaëns.mp3
Tchaikovsky & Grieg: Piano Concertos,Edvard Grieg,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",https://p.scdn.co/mp3-preview/0606dbedbf066227c7c4ac1d313e42c976ff6559?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0QTaXZRWdzfPdssiQThdCL,Classical,0.981,0.312,0.0465,9,-26.438,0,0.0378,0.9,0.0872,0.0371,130.303,766213,3,https://i.scdn.co/image/ab67616d00001e0286ce48612641790bb2ff9b95,-270.85068,176.88249,-42.408813,24.671824,-6.383387,2.6498888,-7.289207,-4.045682,-10.788878,-4.462912,-5.7531614,0.31683776,-1.4424152,-3.225987,-3.5711064,-2.2953022,-4.2979083,-1.7336038,-3.7609146,4.7424016,16.048246903733276,16.178202066488723,20.582349431421502,21.412209836351916,22.201758293893555,25.811443640812314,42.52959003576281,actual_music\_PianoConcertoinAMinorOp16IAllegromoltomoderato_EdvardGrieg.mp3
Tchaikovsky: Piano Concerto No. 1,Pyotr Ilyich Tchaikovsky,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso – Allegro con spirito",https://p.scdn.co/mp3-preview/fede39793ddecf3f893841a91f64c2e469dc00a6?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1Xy6MHSaX3IUGGqst6RzYM,Classical,0.976,0.212,0.119,1,-20.511,1,0.0366,0.907,0.087,0.0396,84.346,1252322,3,https://i.scdn.co/image/ab67616d00001e02f97275d50bfe242402d1a7ad,-148.09029,137.68916,-47.538483,23.491713,-12.89126,3.976722,-9.534037,-1.6711164,-12.206062,-0.06744257,-8.601504,-2.2157867,-10.044426,-4.36043,-6.2861643,-2.513828,-5.7680635,0.6363443,-2.1269197,1.3087649,18.809588256701307,13.805183655007765,18.45687321997086,19.72750335256775,20.781840016035744,26.211241519487633,42.48596417722535,actual_music\_PianoConcertoNo1inBFlatMinorOp23IAllegronontroppoemoltomaestosoAllegroconspirito_PyotrIlyichTchaikovsky.mp3
Beethoven: Complete Piano Sonatas,Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",https://p.scdn.co/mp3-preview/0240ed6102c8985c9a5daf75eaf81db31ac8042e?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2Y95aUjHiOtgL8A6t52Ynl,Classical,0.995,0.244,0.0021,1,-41.044,0,0.0417,0.86,0.161,0.187,64.364,442600,4,https://i.scdn.co/image/ab67616d00001e02fb7cfc8b903637539b44581a,-463.49298,218.90897,16.923363,-16.760624,12.146818,-2.8819082,-14.512199,-7.803906,-9.356927,-11.352944,-6.359682,-5.048013,-6.7557974,-5.359321,-2.071927,1.375581,-0.3318199,-7.9936714,-9.7426605,-4.9334702,19.978343118442222,20.703402005523987,24.142800578290803,24.21301146476802,27.796266573753385,21.354725540006896,33.13273653013907,actual_music\_PianoSonataNo14inCSharpMinorOp27No2MoonlightIAdagiosostenuto_LudwigvanBeethoven.mp3
Sibelius: Music From Timo Koivusalo's Film,Jean Sibelius,"Andante festivo for Strings and Timpani, JS 34b",https://p.scdn.co/mp3-preview/52335deb76e68b3ef727f86a6d5f60bf0614b924?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3af6PvJHP8XlFMWeuN7bF8,Classical,0.484,0.113,0.161,7,-20.046,1,0.0442,0.928,0.16,0.0365,65.062,337840,4,https://i.scdn.co/image/ab67616d00001e02084a99407960869a4fcc0e9c,-288.74527,125.415535,-32.64912,36.803806,-7.794281,0.702534,-9.303071,3.4444985,-7.0564775,-1.1037893,-16.718197,1.7832655,-0.4383339,-0.18145265,-1.8535489,1.0613211,-4.453214,0.4218252,-2.1745756,3.2900991,21.740423300284395,20.350573137188167,23.255799505326113,23.109931355767067,23.182376141034503,28.845397116345524,44.25800643564373,actual_music\_AndantefestivoforStringsandTimpaniJS34b_JeanSibelius.mp3
Liszt - My Piano Hero,Franz Liszt,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",https://p.scdn.co/mp3-preview/84b20b37da8b039924ddf3452e99c1e8066046e3?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2u9VGZmVz7Rm01SfDgzcfA,Classical,0.987,0.279,0.0292,8,-26.804,1,0.0406,0.902,0.104,0.0338,136.732,293147,3,https://i.scdn.co/image/ab67616d00001e02dc7e831d880de1c90d621379,-314.5947,206.8155,-31.204319,14.839699,6.9442286,6.976626,-1.6308713,-6.8490744,-5.7556634,-3.1532128,-5.5040884,-8.063313,-6.9218554,-3.7410493,-0.6089134,-0.8525867,-1.8083498,-1.4076283,-3.2744071,-1.7442933,19.10211488943554,15.36684725850166,20.68003865837146,22.549755472033233,25.97132431889505,29.668803194576697,42.64618620948195,actual_music\_LiebestraumNo3inAFlatMajorS5413_FranzLiszt.mp3
Lauridsen: O Magnum Mysterium / Lux Aeterna / Madrigali / Les Chansons Des Roses,Morten Lauridsen,O Magnum Mysterium: O magnum mysterium,https://p.scdn.co/mp3-preview/4060ad474c3a6d3f9403bd97208f6df365b513cf?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0S0YKiEdR9cT9pYgEaTevF,Classical,0.991,0.0623,0.0116,2,-27.893,1,0.0567,0.445,0.0816,0.0331,65.057,415800,3,https://i.scdn.co/image/ab67616d00001e02fffbf85dd86980696b3dd489,-413.77936,136.381,-15.424544,6.1848264,-13.490393,-29.907904,-9.313803,-16.133068,-29.747437,-10.626343,-5.792226,-11.565225,-9.893835,-10.858342,-7.2316594,-5.5937223,-2.8197417,3.6916099,3.4984958,-1.5119842,18.783381110891362,20.80581264816919,25.804738722338058,24.590954641204743,20.367613845674605,25.13736972675536,39.40114614473896,actual_music\_OMagnumMysteriumOmagnummysterium_MortenLauridsen.mp3
Rimsky-Korsakov: Scheherezade,Nikolai Rimsky-Korsakov,Scheherazade: The Tale of the Kalendar Prince,https://p.scdn.co/mp3-preview/c4f67d4f9f019deac79980937556c313018250c6?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:04eShjKTWijeJJqGnhxpYK,Classical,0.962,0.151,0.0639,11,-24.404,0,0.0439,0.603,0.466,0.0797,61.577,200360,3,https://i.scdn.co/image/ab67616d00001e02734ead825eec82e0d13a7378,-229.4957,145.86148,-30.864645,29.648731,-8.371422,-3.2598715,-14.027062,-6.3632026,-13.506697,0.6340164,-4.781174,2.3787212,-2.5264096,-1.4490777,-2.9972005,1.9377993,-4.222242,2.6192157,1.6633613,6.8651104,17.1537909788291,17.05585381613477,22.359596267873656,22.009899362538864,23.298051261849764,27.44306024437114,42.43639374211687,actual_music\_ScheherazadeTheTaleoftheKalendarPrince_NikolaiRimskyKorsakov.mp3
Samuel Barber - Adagio (100th anniversary),Samuel Barber,"Barber: Adagio for Strings, Op. 11",https://p.scdn.co/mp3-preview/2bd78276d32e1fcf195f1d6e3f00287fc3a0ad74?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1CSaCKPIp2yCIDL3t7Fyau,Classical,0.974,0.102,0.0733,10,-24.133,0,0.0488,0.859,0.28,0.0308,73.954,537427,3,https://i.scdn.co/image/ab67616d00001e02a6fce6a3f38a336c55d32487,-199.85783,107.680725,-58.876476,16.616304,-23.753738,-15.245939,-28.468405,-16.150913,-21.93715,-6.8314924,-18.495346,-2.830594,-7.1870146,0.5738853,-2.345813,7.9919887,-1.5121753,1.2183995,-1.8031486,8.546101,17.166676019949023,21.768916179375374,23.932013503172474,22.658880044937263,20.960466424227313,25.049984854075216,43.64246233556204,actual_music\_BarberAdagioforStringsOp11_SamuelBarber.mp3
Borodin: Prince Igor (Highlights) / In the Steppes of Central Asia,Alexander Borodin,Prince Igor (Knyaz Igor): Act II: Polovtsian Dances - Ulyetay na kril'yahk vyetra (Fly away on the wings of the wind) (version for chorus),https://p.scdn.co/mp3-preview/d07d975f6a32ea11f287c41afeec7ca03ea7c78f?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4Dcm4KMuDz0l01weeSpD4J,Classical,0.922,0.292,0.246,2,-14.96,1,0.0385,0.525,0.107,0.0859,109.766,642573,4,https://i.scdn.co/image/ab67616d00001e0256b0216a63dcb7898414f560,-77.21955,113.63817,-35.589825,23.471188,-16.512287,-7.781356,-4.7604775,1.9219495,-15.833994,3.0098794,-4.1624475,2.5867696,-7.40982,1.9088985,-3.729765,0.0319165,-7.195444,2.1577473,-0.75422305,5.471018,18.20350583000061,14.483513190378076,18.20817038297342,17.845051102565403,17.445795084263263,20.999150784489853,37.84374886093894,actual_music\_PrinceIgorKnyazIgorActIIPolovtsianDancesUlyetaynakrilyahkvyetraFlyawayonthewingsofthewindversionforchorus_AlexanderBorodin.mp3
Prokofiev: Romeo and Juliet,Sergei Prokofiev,"Prokofiev: Romeo and Juliet, Op. 64, Act 1: Dance of the Knights",https://p.scdn.co/mp3-preview/2db99f3aeec5ecae904be3a075fe3ad79e8fd21d?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:7HSs4srn1qnZhh7WRWBVOk,Classical,0.927,0.209,0.101,0,-19.383,1,0.0403,0.9,0.0776,0.153,85.851,341693,4,https://i.scdn.co/image/ab67616d00001e02c69ab868b9fd186a57e3f98c,-184.24983,146.47078,-24.945576,29.226463,-2.467884,5.1897907,-9.923287,3.4418247,-9.418351,-0.8633952,-5.021082,3.978681,-2.4839184,-2.0694277,-5.3585525,0.63793427,-5.3086386,3.0653965,-0.36616257,-0.8156215,16.455402375509603,15.662387719362064,19.404833124537785,20.13271613891363,20.796191399230832,23.100674093970078,38.610710619034954,actual_music\_ProkofievRomeoandJulietOp64Act1DanceoftheKnights_SergeiProkofiev.mp3
